0.000488281	-3.48035	0.695101	-0.807636	-0.0645231	-0.0669	0.0195022
0.000488281	0.335169	0.102137	0.215518	-1.0909	0.149882	0.276446
0.000488281	0.0715577	0.191134	-0.0652863	0.728667	-0.418317	-0.681831
0.000488281	0.831987	0.241604	0.675082	0.551124	0.235877	0.477027
0.000488281	-0.168819	-0.254176	0.0791181	-0.355266	0.0906516	-0.0039654
0.000488281	1.25829	-0.00455307	-0.0513639	0.204572	0.178128	0.225109
0.000488281	-2.79715	0.600833	-1.11495	-0.0141915	0.280054	0.120329
0.000488281	-0.0429412	0.384626	0.231992	0.910129	0.955222	0.358037
0.000488281	0.642625	0.33829	-0.122613	0.466522	0.0917462	-0.658806
0.000488281	0.150194	0.347787	0.736709	0.466647	-0.777538	0.0834854
0.000488281	-0.162287	0.958394	-0.516812	-0.0987265	-0.461598	-0.637138
0.000488281	0.832438	0.352683	-0.263882	0.313603	-0.6876	0.14047
0.000488281	0.549114	0.0650059	0.363824	-0.410716	0.5489	-0.243999
0.000488281	0.474468	0.175129	-0.319908	-0.0151378	-0.275204	0.648879
0.000488281	0.136087	0.235151	0.111296	0.175872	-0.472236	-0.469942
0.000488281	0.798039	-1.2838	-1.10301	0.452391	0.363211	-0.215097
0.000488281	0.227524	0.174719	0.273612	-0.291499	-0.882261	-1.10799
0.000488281	-0.691563	-0.145864	0.118754	0.662259	-0.00279562	-0.228902
0.000488281	-0.111982	-0.0805288	0.128196	-0.25656	-0.283715	0.967656
0.000488281	-0.174991	-0.0359215	0.46008	-0.0983989	0.596652	0.0376824
0.000488281	-0.36294	-0.161435	-0.0822687	0.896192	-0.505301	0.373321
0.000488281	-0.0215784	0.421342	0.145019	0.239813	-0.326749	0.320189
0.000488281	0.287898	0.0328453	0.499741	0.54352	1.12296	-0.0802761
0.000488281	0.135979	-0.637397	-0.116072	-0.160727	0.189849	0.150966
0.000488281	1.12332	-0.740033	-0.69458	0.625069	0.0661936	-0.0337615
0.000488281	-0.186989	0.669492	0.299396	0.117819	0.311347	0.0798986
0.000488281	-0.0946261	-0.0765209	0.31047	0.5888	-0.269613	-0.396094
0.000488281	-0.924675	0.389069	-0.101502	-0.12243	0.0827496	0.894494
0.000488281	0.460684	-0.309139	-0.248534	0.415549	0.120004	-0.22873
0.000488281	-0.497311	0.421902	-0.221523	-0.410786	-1.01232	0.0991799
0.000488281	1.13038	-0.155078	-0.107072	-0.234785	0.459715	-0.311888
0.000488281	0.25237	-0.243549	0.0239083	-0.676658	0.359338	-0.228496
0.000488281	0.329658	0.202344	-0.586994	-0.292524	0.075127	-0.0446128
0.000488281	0.0573805	2.67852	-0.231327	0.0979523	0.255221	0.461748
0.000488281	0.615938	-0.0853884	-0.103174	0.900993	0.624155	-0.204211
0.000488281	-0.598587	-0.245742	-0.0620864	-0.134842	0.0270977	0.942825
